ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6283020,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20948,365243,1,0,1,0,,2.0
6283021,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20948,365243,1,0,1,0,,2.0
6283022,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20948,365243,1,0,1,0,,2.0
6283023,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20948,365243,1,0,1,0,,2.0
6283024,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20948,365243,1,0,1,0,,2.0
6148044,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6148045,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6283046,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6283047,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6283048,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6283050,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-18875,-7827,1,0,0,0,Drivers,2.0
6148048,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6148049,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6283055,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6283056,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6283057,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6283058,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12991,-1253,1,0,1,0,Laborers,2.0
6148050,F,N,N,0,191250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20025,365243,1,0,0,0,,1.0
6210815,F,N,N,0,191250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20025,365243,1,0,0,0,,1.0
6210816,F,N,N,0,191250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20025,365243,1,0,0,0,,1.0
6210817,F,N,N,0,191250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20025,365243,1,0,0,0,,1.0
6210818,F,N,N,0,191250.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20025,365243,1,0,0,0,,1.0
6148052,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6230663,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6230664,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6230666,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6230667,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6148053,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230671,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230672,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230674,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230675,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230676,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230679,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6230680,F,Y,Y,0,225000.0,Working,Higher education,Separated,House / apartment,-14279,-2074,1,0,1,0,Accountants,1.0
6148054,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19010,-187,1,0,0,0,Sales staff,2.0
6358078,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19010,-187,1,0,0,0,Sales staff,2.0
6358079,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19010,-187,1,0,0,0,Sales staff,2.0
6358080,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19010,-187,1,0,0,0,Sales staff,2.0
6358081,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19010,-187,1,0,0,0,Sales staff,2.0
6148055,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6148057,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282787,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282790,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282791,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282792,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282793,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282794,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282795,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282796,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282797,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282798,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282799,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6282800,F,N,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-16721,-8527,1,0,0,0,High skill tech staff,1.0
6148058,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17797,-157,1,0,0,0,,2.0
6148060,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348206,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348208,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348209,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348210,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348211,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348212,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348213,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6348214,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-19793,-4267,1,1,1,0,Laborers,2.0
6148061,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18616,-3779,1,1,0,0,Laborers,1.0
6148062,F,N,Y,1,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17594,-368,1,0,0,0,Sales staff,2.0
6210906,F,N,Y,1,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17594,-368,1,0,0,0,Sales staff,2.0
6210907,F,N,Y,1,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17594,-368,1,0,0,0,Sales staff,2.0
6210909,F,N,Y,1,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17594,-368,1,0,0,0,Sales staff,2.0
6210911,F,N,Y,1,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17594,-368,1,0,0,0,Sales staff,2.0
6148065,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6230685,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6230687,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6230688,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6230689,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6230690,M,N,Y,1,315000.0,Working,Incomplete higher,Married,House / apartment,-10406,-2286,1,1,0,0,Managers,3.0
6148066,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-460,1,0,0,0,Laborers,2.0
6230833,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-460,1,0,0,0,Laborers,2.0
6230834,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-460,1,0,0,0,Laborers,2.0
6230835,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-460,1,0,0,0,Laborers,2.0
6230836,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13851,-460,1,0,0,0,Laborers,2.0
6148067,F,N,Y,2,135000.0,Working,Incomplete higher,Married,House / apartment,-9771,-2347,1,1,1,0,Medicine staff,4.0
6148068,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-12172,-2105,1,0,0,0,Core staff,2.0
6230981,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-12172,-2105,1,0,0,0,Core staff,2.0
6230982,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-12172,-2105,1,0,0,0,Core staff,2.0
6230983,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-12172,-2105,1,0,0,0,Core staff,2.0
6148070,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6148071,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358542,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358543,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358544,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358545,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358546,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358547,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358548,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6358549,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10936,-2713,1,0,0,0,Managers,1.0
6148072,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12951,-5331,1,1,0,0,Laborers,2.0
6282644,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12951,-5331,1,1,0,0,Laborers,2.0
6282646,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12951,-5331,1,1,0,0,Laborers,2.0
6148073,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6148074,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6348236,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6348237,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6348238,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6348239,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6348240,F,Y,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-1861,1,1,0,0,Sales staff,3.0
6148075,F,N,N,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-16069,-400,1,0,0,0,Sales staff,3.0
6148078,M,N,N,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21734,365243,1,0,0,0,,2.0
6348264,M,N,N,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21734,365243,1,0,0,0,,2.0
6348265,M,N,N,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21734,365243,1,0,0,0,,2.0
6148079,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348266,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348267,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348269,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348272,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348273,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348274,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348275,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348276,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348277,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348278,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348279,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6348280,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,Municipal apartment,-21941,365243,1,0,0,0,,3.0
6148081,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348466,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348467,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348472,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348473,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348476,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348477,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348478,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6348479,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15778,-6093,1,0,0,0,,3.0
6148084,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6148085,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230879,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230881,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230882,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230883,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230884,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230888,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230890,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230891,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230892,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6230893,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15187,-5361,1,0,0,0,Managers,3.0
6148086,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20853,365243,1,0,0,0,,2.0
6230894,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20853,365243,1,0,0,0,,2.0
6148087,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-10033,-2836,1,0,0,1,Accountants,4.0
6230908,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-10033,-2836,1,0,0,1,Accountants,4.0
6230909,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-10033,-2836,1,0,0,1,Accountants,4.0
6230910,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-10033,-2836,1,0,0,1,Accountants,4.0
